smiles,split,qed,logp,sa,scaffold_smiles
O=C(NCc1ccccc1Cl)c1cnc2ccoc2c1,train,0.8025566650174691,1.9633472649950678,2.112085291412658,O=C(NCc1ccccc1)c1cnc2ccoc2c1
CS(=O)(=O)NC1CCN(C(=O)c2cc3ccoc3s2)C1,train,0.9246955045554747,-1.074852777491157,3.3932111740031035,O=C(c1cc2ccoc2s1)N1CCCC1
Cc1nn(-c2ccc(Cl)cc2)nc1C(=O)N1CCN(C)CC1,train,0.8437857971095978,0.6324378821716428,2.178609957683035,O=C(c1cnn(-c2ccccc2)n1)N1CCNCC1
CC(=O)Nc1ccc(CC(=O)Nc2ccc(C)cc2Cl)cc1,train,0.9013069036423934,2.7616604104406393,1.665654000314122,O=C(Cc1ccccc1)Nc1ccccc1
CCC(CC)c1cc(CNC(=O)N2CCCC(C(=O)NC)C2)on1,train,0.8338557561846951,-0.050363212461602413,3.113312453554613,O=C(NCc1ccno1)N1CCCCC1
O=C(CCC1CCCC1)NCCn1c(=O)[nH]c2cncnc21,train,0.8385149144411231,-0.010498816703189973,2.4759478764175267,O=C(CCC1CCCC1)NCCn1c(=O)[nH]c2cncnc21
CNC(=O)c1cccc(NCC(=O)Nc2cc(C)ccc2C)c1,train,0.794929650294104,1.8620834458107902,1.791121744127679,O=C(CNc1ccccc1)Nc1ccccc1
COCCNC(=O)c1cnn(Cc2ccccc2)c1,train,0.7956941856479619,0.8261598807098067,1.8375015309371054,c1ccc(Cn2cccn2)cc1
CCN(Cc1c(F)cccc1Cl)c1ncnc2oc(C)nc12,train,0.7325612072374956,1.4261548895471,2.7539533820006525,c1ccc(CNc2ncnc3ocnc23)cc1
Cc1cccc(OCC(=O)NCCc2nnc(-c3ccccc3)o2)c1,train,0.7171975581039585,1.7194389685692408,1.9501629326992962,O=C(COc1ccccc1)NCCc1nnc(-c2ccccc2)o1
COc1cccc(CCC(=O)N2CCC(c3nc(C)n[nH]3)CC2)c1,train,0.915057127894911,0.9302840004825377,2.4207017003110884,O=C(CCc1ccccc1)N1CCC(c2ncn[nH]2)CC1
CN(CCc1ccncc1)C(=O)c1nccc2c(N)cccc12,train,0.7518204910064039,1.1559311491364053,2.271078933812994,O=C(NCCc1ccncc1)c1nccc2ccccc12
CCN(CCC#N)C(=O)CN(C)c1ccc(C)cc1C,train,0.7997911141574595,1.0431191574706355,2.350651692827336,c1ccccc1
CCOCCNC(=O)CC1OC(=O)c2ccccc21,train,0.6228022831109689,-0.05656405057950625,2.650734065725926,O=C1OCc2ccccc21
CC(=O)c1cccc(S(=O)(=O)N(C)Cc2csc(C)n2)c1,train,0.7924930206955944,1.2502599980956555,2.162305158893709,O=S(=O)(NCc1cscn1)c1ccccc1
COc1ccc(CC(=O)Nc2ccccc2Cl)cc1OC,train,0.9188695261942869,2.7156169838267705,1.5589719124791053,O=C(Cc1ccccc1)Nc1ccccc1
CCn1nnc2cc(C(=O)OC(C)C(=O)NC3CCCCC3)ccc21,train,0.8420962323386072,0.6620763266725929,2.6354717502162615,O=C(COC(=O)c1ccc2[nH]nnc2c1)NC1CCCCC1
Cn1cc(C2CN(Cc3ccc(F)c(C(F)(F)F)c3)CCO2)cn1,train,0.8023288031611989,0.7094274873282627,3.0063354156671265,c1ccc(CN2CCOC(c3cn[nH]c3)C2)cc1
Cn1cc(CC(=O)NCc2nnc3ccccn23)c2ccccc21,train,0.626221886384268,0.8344933938948378,2.2793576391548545,O=C(Cc1c[nH]c2ccccc12)NCc1nnc2ccccn12
CCCC1CN(Cc2c[nH]nc2-c2ccc(C)o2)CCO1,train,0.9191018019721209,0.14763244363532851,3.3743709032052482,c1coc(-c2n[nH]cc2CN2CCOCC2)c1
COc1ccccc1-c1nc2cnccn2c1NCCC(=O)N(C)C,train,0.7459699119167802,0.7617222657128773,2.465071821225397,c1ccc(-c2cn3ccncc3n2)cc1
COc1ccc(CC(=O)Nc2ccncc2F)cc1,train,0.9180149559120504,1.7022061910987434,1.748220738396311,O=C(Cc1ccccc1)Nc1ccncc1
NC(=O)c1ccc(C(=O)NCc2ccccc2)cn1,train,0.8577699778236643,0.8505669115755439,1.7026181742937485,O=C(NCc1ccccc1)c1cccnc1
CSc1ncccc1C(=O)NCC(C)(O)c1ccc2c(c1)OCO2,train,0.8078597659751465,0.14247967979913811,2.9083503545473857,O=C(NCCc1ccc2c(c1)OCO2)c1cccnc1
CC(C)N(CC(N)=O)C(=O)c1cn(C)nc1C(C)(C)C,train,0.8948246419587359,-0.36458392390857,2.6823474695995824,c1cn[nH]c1
COc1ccc(CC(=O)Nc2nc3cc4c(cc3s2)OCO4)cc1,train,0.7882856796723381,1.8760769246232234,2.0706941226713376,O=C(Cc1ccccc1)Nc1nc2cc3c(cc2s1)OCO3
CCCn1nc(CO)cc1-c1ccccc1OCC,train,0.868414262861471,1.3900483949426448,2.264454071729645,c1ccc(-c2ccn[nH]2)cc1
CC(C)(C)OC(=O)N1CCN(Cc2cccc(O)c2)CC1,train,0.9094279294972558,1.5606821213095805,1.886174654914928,c1ccc(CN2CCNCC2)cc1
CCCSc1nnc(Cn2c(=O)sc3ccccc32)n1C,train,0.6783859566348333,1.103369333113355,2.439948235816784,O=c1sc2ccccc2n1Cc1nnc[nH]1
CCNC(=O)c1cc(Cl)ccc1NCc1cccc(OC)c1,train,0.8533386578800832,2.5527123020417704,1.794709709544076,c1ccc(CNc2ccccc2)cc1
COC(=O)C1(NC(=O)C2CC2(Cl)Cl)CCCCC1,train,0.6408833176441002,-0.18643272203021882,3.1840165738343504,O=C(NC1CCCCC1)C1CC1
COc1nccc(N2CCC(CC(=O)NCCC(C)C)CC2)n1,train,0.8344425886125889,0.8324393726311179,2.3822434416128875,c1cc(N2CCCCC2)ncn1
Cc1ccccc1NC(=O)c1nn(C)c(=O)c2ccccc12,train,0.7892400364266875,1.7115875723640146,1.789052885722736,O=C(Nc1ccccc1)c1n[nH]c(=O)c2ccccc12
CC(=O)C(C)OC(=O)C1CCN(S(=O)(=O)c2cccs2)CC1,train,0.758430059249247,0.013278186547979576,2.7253641204138077,O=S(=O)(c1cccs1)N1CCCCC1
CC(OCC1CCCCO1)C(=O)Nc1ccn(Cc2ccccc2)n1,train,0.8394622709933899,0.5807768076408493,2.9349308238495997,O=C(COCC1CCCCO1)Nc1ccn(Cc2ccccc2)n1
CCS(=O)(=O)NCCNC(=O)Cc1ccccc1Cl,train,0.7361749300435746,0.3486240900166149,2.020753973110315,c1ccccc1
CCc1cc(N2CCN(c3ccccc3OC)CC2)n2ncnc2n1,train,0.7253450433804415,0.6671040144738114,2.385174945344188,c1ccc(N2CCN(c3ccnc4ncnn34)CC2)cc1
O=C1NCCC1Nc1ncnc2c1CCN(C(=O)c1cccnc1)C2,train,0.8386788523788763,-1.3896173368780376,3.139826172217182,O=C1NCCC1Nc1ncnc2c1CCN(C(=O)c1cccnc1)C2
Cc1c(Cl)cccc1N1CCn2c1nc1c2c(=O)n(C)c(=O)n1C,train,0.6709127911209678,0.2033399244427876,2.495883852941068,O=c1[nH]c(=O)c2c(nc3n2CCN3c2ccccc2)[nH]1
c1cc(OCc2cc(-c3cccs3)on2)cc(-n2cnnn2)c1,train,0.5611374375618532,1.2390651793041494,2.4523076659504213,c1cc(OCc2cc(-c3cccs3)on2)cc(-n2cnnn2)c1
CC(=O)c1ccc(S(=O)(=O)N=c2cccc[nH]2)cc1,train,0.8628221324227888,-0.016346631044912352,2.655566214932355,O=S(=O)(N=c1cccc[nH]1)c1ccccc1
COC(=O)CCN1CCC(NC(=O)c2cc(F)ccc2O)C1=O,train,0.7656606033010278,-0.8454743183719207,2.7180010856514336,O=C(NC1CCNC1=O)c1ccccc1
CNC(=O)c1ccc(Cn2nnnc2C(C)(C)C)cc1,train,0.9165953406922556,0.4808785611389478,2.166502368818012,c1ccc(Cn2cnnn2)cc1
COCCOc1cccc(C(=O)Nc2ccc(C)cc2O)c1,train,0.6355914630657187,2.027588867146605,1.8068652926706275,O=C(Nc1ccccc1)c1ccccc1
CC(C)c1ccccc1-n1ccnc1SCC(C#N)CCC#N,train,0.7017347865974036,1.3912986080101861,3.2398518379760315,c1ccc(-n2ccnc2)cc1
CCNC(=O)C(C)NC(=O)c1csc(-c2ccc(CC)cc2)n1,train,0.8546165584477179,0.9733464290957128,2.4814957285085786,c1ccc(-c2nccs2)cc1
CN(CC(=O)NC1CC1)C(=O)c1ccnc(OC2CCC2)c1,train,0.8611977442693454,0.30940077347878636,2.300715790982469,O=C(CNC(=O)c1ccnc(OC2CCC2)c1)NC1CC1
O=C1Cc2cc(CCCC(=O)NC(C3CC3)C3CC3)ccc2N1,train,0.8131686139839414,1.0870889097721677,2.492337406109929,O=C1Cc2cc(CCCC(=O)NC(C3CC3)C3CC3)ccc2N1
O=c1c2cnn(-c3cccc(C(F)(F)F)c3)c2ncn1CCCO,train,0.789497497390034,0.6823675513481737,2.350079187457297,O=c1[nH]cnc2c1cnn2-c1ccccc1
COCc1nc2n(n1)CCCC2NC(=O)NC1Cc2ccccc2C1,train,0.887293637269401,-0.5144580886575084,3.198076751774609,O=C(NC1Cc2ccccc2C1)NC1CCCn2ncnc21
COC(=O)C1(N(C)C(=O)c2ccc(C#N)cc2)CCCCC1,train,0.8041586261106298,0.8720022155043206,2.4958149082586356,O=C(NC1CCCCC1)c1ccccc1
COc1ccc(CNC(=O)Cn2nc3c(cc2=O)CCCC3)cc1,train,0.9019183728446234,0.5464443086815242,2.1517170849264726,O=C(Cn1nc2c(cc1=O)CCCC2)NCc1ccccc1
Cc1ccc(C)n1CC(=O)NC(c1cccc(F)c1)c1nccn1C,train,0.7763843588393396,0.700006853687886,2.8583534279751213,O=C(Cn1cccc1)NC(c1ccccc1)c1ncc[nH]1
O=S(=O)(N1CCCCCC1)N1CCN(c2ccc(F)cc2)CC1,train,0.8453196233187156,-2.3200482831966807,1.9879166960507568,O=S(=O)(N1CCCCCC1)N1CCN(c2ccccc2)CC1
CCn1ncc(Br)c1C(=O)NC(C)C1CCCO1,train,0.9237683775859862,-0.5122997218740168,3.3338879325268316,O=C(NCC1CCCO1)c1ccn[nH]1
CC(C)n1cnnc1SCCN1CCCC1=O,train,0.748497965459697,0.07349194897595424,2.61938677414825,O=C1CCCN1CCSc1nnc[nH]1
COC(=O)C1CN(Cc2cc(C)on2)CC(C)O1,train,0.7414280626491698,-1.4182582165644673,3.381515932526831,c1cc(CN2CCOCC2)no1
CCN(C)C(=O)c1cccc(OC(=O)CC(C)c2ccc(F)cc2)c1,train,0.587859182597583,1.881793256190929,2.5319910963936607,O=C(CCc1ccccc1)Oc1ccccc1
CCN1CC(NC(=O)c2c(O)cccc2O)CC1=O,train,0.7390028814824896,-0.9406829514604382,2.810899647579971,O=C1CC(NC(=O)c2ccccc2)CN1
CC(C)COc1cccc(NC(=O)c2cn[nH]c2)c1,train,0.8671269546759901,1.5052399889660892,2.0787720204475946,O=C(Nc1ccccc1)c1cn[nH]c1
OC1CCCCC1N1CCN(c2ncnc3cc(F)ccc23)CC1,train,0.9147404382130075,0.028152400857229976,3.0179982775579033,c1ccc2c(N3CCN(C4CCCCC4)CC3)ncnc2c1
CC(c1cccc(Cl)c1)N(C)C(=O)Nc1ccncc1,train,0.9293671692863738,1.9176387523450833,2.4690471630140927,O=C(NCc1ccccc1)Nc1ccncc1
CN(Cc1cnn(-c2ccccc2)c1)C(=O)Cc1cccnc1,train,0.7274066853779427,1.329581463648247,2.092458257474407,O=C(Cc1cccnc1)NCc1cnn(-c2ccccc2)c1
Cn1cc(C(=O)Nc2ccc(Br)cc2Cl)ccc1=O,train,0.9125230584267441,1.864392775555958,1.9866977600925644,O=C(Nc1ccccc1)c1ccc(=O)[nH]c1
CC(C)CCc1noc(CSc2nnnn2C)n1,train,0.7335109692817272,0.030072767136005374,2.597755697485127,c1noc(CSc2nnn[nH]2)n1
Cc1cccc(NCCC(O)c2cccc(N)c2)c1C,train,0.7295864424031485,1.4997205154603943,2.5043622729042028,c1ccc(CCCNc2ccccc2)cc1
CCCOc1ccc(C(=O)Cn2cc(N)cn2)cc1,train,0.8067395855429299,1.1171173782979942,2.076966892242467,O=C(Cn1cccn1)c1ccccc1
CNc1ccccc1C(=O)OCC(=O)Nc1nnc(C2CC2)o1,train,0.7822757064521236,0.6401095674147561,2.269542139837741,O=C(COC(=O)c1ccccc1)Nc1nnc(C2CC2)o1
O=C(NC1CCN(c2nccs2)CC1)C1CCC1,train,0.9092580681334226,0.9078514114632155,2.188168088713807,O=C(NC1CCN(c2nccs2)CC1)C1CCC1
Cc1occc1-c1nnc(SCCn2cccn2)n1N,train,0.5663583446420305,-0.028978396385085703,2.6906301189988646,c1cnn(CCSc2nnc(-c3ccoc3)[nH]2)c1
COCC(C)NC(=O)c1c(O)cc(Cl)cc1Cl,train,0.8890380639640141,0.5797800668148538,2.7147019604522207,c1ccccc1
COc1ccccc1C(=O)NCCOc1cccc2cccnc12,train,0.7086756892785292,2.0525653762399423,1.8290965402537545,O=C(NCCOc1cccc2cccnc12)c1ccccc1
O=C(Cc1ccccc1)C1CCCN(C(=O)c2ccc(O)cc2)C1,train,0.94061272935308,1.458116546437921,2.32690644347125,O=C(Cc1ccccc1)C1CCCN(C(=O)c2ccccc2)C1
Cc1ccc(C(C#N)N(C)C(=O)c2ccc(Cl)cc2)cc1,train,0.859858741496607,1.7819228718159619,2.596929715224208,O=C(NCc1ccccc1)c1ccccc1
CCc1nn(CC(=O)NC2CCCC2)c(=O)c2cc3oc(C)cc3n12,train,0.7877336685330572,0.412269516045642,2.6847069241506407,O=C(Cn1ncn2c(cc3occc32)c1=O)NC1CCCC1
Cc1cccc(NC(=O)CCC2CCN(S(C)(=O)=O)CC2)c1,train,0.9041171442557321,1.427652969443794,1.9624338237693557,O=C(CCC1CCNCC1)Nc1ccccc1
CC(C)(C)OC(=O)N1CCN(C(=O)c2ccc3[nH]nnc3c2)CC1,train,0.8577284584188128,0.35312223292985334,2.4312300485365164,O=C(c1ccc2[nH]nnc2c1)N1CCNCC1
Cc1cc(CN(C)C(=O)c2ccc(OCC(F)(F)F)nc2)no1,train,0.8432548275133221,0.9355040294140068,2.492361750995812,O=C(NCc1ccon1)c1cccnc1
COc1ccc(OC)c(C(C)NC(=O)Cc2ccc[nH]2)c1,train,0.8579176309921716,0.6415303484872535,2.656316443633145,O=C(Cc1ccc[nH]1)NCc1ccccc1
CC(C)(C)c1nnc(CNc2ccc(Cl)c(C#N)c2)o1,train,0.9360706498648879,1.4875941297634987,2.5627264247620687,c1ccc(NCc2nnco2)cc1
Cn1cccc1C(=O)Nc1cnn(-c2cccc(C(F)(F)F)c2)c1,train,0.7971534835084821,1.7505525487012603,2.3305395778132105,O=C(Nc1cnn(-c2ccccc2)c1)c1ccc[nH]1
Cc1ccccc1Cn1cc(NC(=O)c2cc(-c3ccco3)on2)cn1,train,0.5936151496591378,1.9189540914792833,2.3402313113260096,O=C(Nc1cnn(Cc2ccccc2)c1)c1cc(-c2ccco2)on1
CC(C)C1Nc2cc(Br)c(F)cc2NC1=O,train,0.8333887657370773,0.42551348521911414,3.141461206375025,O=C1CNc2ccccc2N1
Cc1c(O)cccc1C1NCCc2cc(F)c(O)cc21,train,0.7485835954266975,0.336870893869973,3.101225459717389,c1ccc(C2NCCc3ccccc32)cc1
COc1ccc(C(O)CCN(C)c2ccccc2)cc1,train,0.875054092594221,1.6802321684478037,2.2573540889828614,c1ccc(CCCNc2ccccc2)cc1
CNC(=O)c1ccc(OC)c(NCc2nc(C)cs2)c1,train,0.8878569031894439,1.3024926652837523,2.0937798063804482,c1ccc(NCc2nccs2)cc1
CCOC(=O)N1CCC(NS(=O)(=O)C(C)C)CC1,train,0.8299403705883489,0.12391971118265466,2.206364464453454,C1CCNCC1
C=CCn1c(CCCO)nc2cc(OCC)ccc21,train,0.7782034325401944,1.2143400306250196,2.23355150762708,c1ccc2[nH]cnc2c1
CN1CCN(C(=O)CN(CCC#N)c2ccccc2)CC1,train,0.8154272953602778,0.3368352302275185,2.171607466586016,O=C(CNc1ccccc1)N1CCNCC1
Oc1ccccc1N1CCN(CC(O)COCC2CCCO2)CC1,train,0.776522301753637,-0.6874572776068271,2.961464431404057,c1ccc(N2CCN(CCCOCC3CCCO3)CC2)cc1
COc1ccc(Nc2c(C#N)cnc3ccc(F)cc23)cc1,train,0.792694730354383,2.483466450448472,2.0194310494944485,c1ccc(Nc2ccnc3ccccc23)cc1
CC(=O)c1ccc2c(c1)N(Cc1c(C)noc1C)C(=O)C(C)O2,train,0.8145661812346603,0.6557949961696554,2.8515043823547312,O=C1COc2ccccc2N1Cc1cnoc1
CCOc1ccc(CN(C)Cc2cc(=O)n(C)c(=O)n2C)cc1,train,0.8008975858130638,0.2710529063030579,2.188095816929877,O=c1cc(CNCc2ccccc2)[nH]c(=O)[nH]1
Cc1cc(OCC(=O)NCCCO)c2c3c(c(=O)oc2c1)CCCC3,train,0.616128890362981,0.5113692232598921,2.4195160249090364,O=c1oc2ccccc2c2c1CCCC2
CC(c1ccccn1)N(Cc1ccccc1)C(=O)NCc1cccnc1,train,0.7351056872224226,1.759778628071612,2.5946412648364596,O=C(NCc1cccnc1)N(Cc1ccccc1)Cc1ccccn1
COc1cc(S(=O)(=O)Nc2cccnc2)ccc1F,train,0.9312942575387043,1.250835032712001,1.903388275890265,O=S(=O)(Nc1cccnc1)c1ccccc1
COC(=O)CCC(C)(C)NC(=O)Cn1cccn1,train,0.758512893956569,-0.3003354113899027,2.441440543731316,c1cn[nH]c1
Cc1noc(C)c1CNc1cc(C(=O)N2CCCCC2)ccc1Cl,train,0.9007692356047955,2.475326301986638,2.1338751116823254,O=C(c1cccc(NCc2cnoc2)c1)N1CCCCC1
NC(=O)c1csc(C(=O)OCc2ccc(F)cc2)c1,train,0.8732619513102815,1.2607054067095298,2.077053007385185,O=C(OCc1ccccc1)c1cccs1
CN(C)c1nccc(N2CCN(Cc3cc(Cl)ccc3F)CC2)n1,train,0.8476542926295583,1.2488076512101882,2.2695592745782545,c1ccc(CN2CCN(c3ccncn3)CC2)cc1
Cc1cc(C#N)c(NCc2ccccc2C#N)s1,train,0.9114016028924167,1.432984057984097,2.554607281195535,c1ccc(CNc2cccs2)cc1
Nc1ncc(-c2cc(Br)ccn2)cn1,train,0.8398825560048709,0.49580163723616993,2.447415201076753,c1ccc(-c2cncnc2)nc1
CCN(CC1CCOC1)C(=O)Nc1ccc(OC(C)C)cc1F,train,0.8710926912011503,1.2460050324487892,2.7634683246624228,O=C(NCC1CCOC1)Nc1ccccc1
NC(=O)NCC(=O)Nc1ccc(-c2ccccc2)cc1,train,0.7923217803740293,1.5906740502287346,1.579621058549332,c1ccc(-c2ccccc2)cc1
Cc1occc1-c1nnc2sc(-c3ccncc3)nn12,train,0.5655157657561782,1.013412031677288,2.5581186637095588,c1cc(-c2nn3c(-c4ccoc4)nnc3s2)ccn1
O=C(CSc1nncn1-c1cccnc1)N1CCCCC1,train,0.8054712214371932,0.6532210504881624,2.248559997603385,O=C(CSc1nncn1-c1cccnc1)N1CCCCC1
CC(=O)Nc1ccc(C)c(NC(=O)N2CCOCC2C2CC2)c1,train,0.8999794061321476,0.6670204179969733,2.71893779581627,O=C(Nc1ccccc1)N1CCOCC1C1CC1
CCNC(=O)COc1c(OC)cccc1C(=O)N(C)C,train,0.8408270029786923,0.3936220509870074,1.9680798979555405,c1ccccc1
CCOc1cc(C#N)ccc1OCCn1c(=O)oc2cccnc21,train,0.6907167252622298,0.9162407428421014,2.361719091615436,O=c1oc2cccnc2n1CCOc1ccccc1
CC(C)N(C(=O)CSc1nnnn1C1CCCC1)C(C)C,train,0.7554036152682762,0.8817349624402276,2.4990460077000733,c1nnnn1C1CCCC1
COc1cc(-c2ccc(C(=O)N3CCCC3)cc2)ccc1O,train,0.9453318431525966,2.375906497775335,1.7057958846592847,O=C(c1ccc(-c2ccccc2)cc1)N1CCCC1
CC(C)(Oc1ccc(Cl)cc1)C(=O)OCC(=O)N1CCCC1,train,0.7809782583928598,1.5421098085737601,2.028398262609203,O=C(COc1ccccc1)OCC(=O)N1CCCC1
CCCc1nnc(N2CCC(Cc3ccc(CO)cc3)C2)s1,train,0.8894397001567407,0.913292136707801,2.778530033875347,c1ccc(CC2CCN(c3nncs3)C2)cc1
c1ccc(-c2nnc(CN(Cc3ccco3)Cc3ccco3)o2)cc1,train,0.5057955894957359,2.2681214911616867,2.272856159253564,c1ccc(-c2nnc(CN(Cc3ccco3)Cc3ccco3)o2)cc1
Cc1cc(Cl)ccc1NC(=O)Cn1cnc(N)n1,train,0.8797167210358414,0.6034347152859868,2.1121874259919142,O=C(Cn1cncn1)Nc1ccccc1
CNS(=O)(=O)c1ccc(NC(=O)Cc2ccc(F)cc2)cc1,train,0.8828612721554031,1.4204877385336399,1.6950918313355583,O=C(Cc1ccccc1)Nc1ccccc1
CCC(CCO)NC(=O)Nc1ccc(F)c(C(N)=O)c1,train,0.6302852493506204,-0.15383800772562672,2.595947071439001,c1ccccc1
COc1ccc(-c2noc(NCCc3ccsc3)n2)cc1OC,train,0.7147453515373965,1.7399942603527507,2.3323666386454747,c1ccc(-c2noc(NCCc3ccsc3)n2)cc1
CC1CCCCN1C(=O)CNC(=O)c1ccc(F)cc1F,train,0.9283217247537736,0.6786428454104931,2.418385948645957,O=C(NCC(=O)N1CCCCC1)c1ccccc1
O=C(CNC(=O)c1ccccc1)OCc1cn2cc(Cl)ccc2n1,train,0.7222128891571654,1.2645008702511564,2.1423458474682793,O=C(CNC(=O)c1ccccc1)OCc1cn2ccccc2n1
Cc1ccc(NC(=O)N(C)Cc2cnccn2)c(C)c1,train,0.9325924773193939,1.5126115583971707,2.107808927259569,O=C(NCc1cnccn1)Nc1ccccc1
CC(C)C(NC(=O)c1ccco1)C(=O)Nc1ccc2[nH]ncc2c1,train,0.6705604244523073,0.7155081155742643,2.651139721063224,O=C(CNC(=O)c1ccco1)Nc1ccc2[nH]ncc2c1
Cc1ccsc1C(=O)N1CCC(CCC(=O)N2CCCC2)CC1,train,0.8474162055642098,1.7982702920027371,2.1916376750717355,O=C(CCC1CCN(C(=O)c2cccs2)CC1)N1CCCC1
Cc1csc(N(C)c2ccc(N)cc2Cl)n1,train,0.8338612738429033,1.4749105722970355,2.5446722515721074,c1ccc(Nc2nccs2)cc1
COC(=O)CCCC(=O)c1ccc(S(C)(=O)=O)cc1,train,0.585650048199296,1.0577838306620224,1.8237150068729342,c1ccccc1
O=C(Nc1nc2ncccn2n1)C1CCN(C(=O)c2ccco2)CC1,train,0.7680414160300146,-0.021575670181484208,2.486342911624483,O=C(Nc1nc2ncccn2n1)C1CCN(C(=O)c2ccco2)CC1
CC(NC(=O)CSc1ccc(O)cc1)C(=O)N(C)C,train,0.7928742029308835,-0.14243866747159273,2.5109574443081293,c1ccccc1
